Reittitunnus	Nimi	Japi_id	Pono	Jakelukohde	Elementtinumero	KRD_Vyohyke	I_koordinatti	P_koordinatti	Japityyppi	Matkajapille	Hissi	Kerros	jnro	Jakti Internal Sequence
6210016	Pitkämäentie 159	2164057	62100	979331	706186	3	3302753	6992218	4080	0			53550	4
6210016	Pitkämäentie 165	2164065	62100	979342	706186	3	3302766	6992308	4080	0			53570	1
6210016	Pitkämäentie 167	2164066	62100	979342	706186	3	3302766	6992308	4080	0			53580	2
6210016	Pitkämäentie 71	2164038	62100	979313	706186	3	3302333	6991627	4080	0			53600	1
6210016	Pitkämäentie 69	2164037	62100	979313	706186	3	3302333	6991627	4080	0			53610	2
6210016	Pitkämäentie 67	2164036	62100	979313	706186	3	3302333	6991627	4080	0			53620	3
6210016	Pitkämäentie 38	2164029	62100	979308	706186	3	3302132	6991439	4080	0			53640	1
6210016	Pitkämäentie 42	2164030	62100	979308	706186	3	3302132	6991439	4080	0			53650	2
6210016	Pitkämäentie 51	2164033	62100	979308	706186	3	3302174	6991544	4080	0			53660	1
6210016	Pitkämäentie 54	2164032	62100	979308	706186	3	3302174	6991544	5009	0			53670	2
6210016	Pitkämäentie 50	2164031	62100	979308	706186	3	3302174	6991544	4058	0			53680	3
6210016	Pitkämäentie 60	2164034	62100	979311	706186	3	3302266	6991628	4080	0			53700	1
6210016	Pitkämäentie 61	2164035	62100	979311	706186	3	3302266	6991628	4080	0			53710	2
6210016	Pitkämäentie 77	2164039	62100	979316	706186	3	3302415	6991672	4080	0			53730	1
6210016	Kettukalliontie 3	2164028	62100	979305	706186	3	3302158	6991415	4080	0			53750	1
6210016	Kettukalliontie 7	2164027	62100	979305	706186	3	3302158	6991415	4080	0			53760	2
6210016	Kettukalliontie 28	2164026	62100	979303	706186	3	3302362	6991451	4080	0			53780	1
6210016	Kettukalliontie 30	2164025	62100	979303	706186	3	3302362	6991451	4080	0			53790	2
6210016	Korpimäentie 69	5781196	62100	979296	706186	3	3302506	6991479	4080	0			53810	1
6210016	Kettukalliontie 36	2164024	62100	979296	706186	3	3302506	6991479	4080	0			53820	2
6210016	Korpimäentie 60	2164022	62100	979296	706186	3	3302506	6991479	4080	0			53830	3
6210016	Kettukalliontie 40	2164023	62100	979296	706186	3	3302506	6991479	4080	0			53840	4
6210016	Korpimäentie 53	2164021	62100	979296	706186	3	3302506	6991479	4080	0			53850	5
6210016	Korpimäentie 35	2164019	62100	979296	706186	3	3302506	6991479	4080	0			53860	6
6210016	Korpimäentie 39	5581849	62100	979296	706186	3	3302506	6991479	4080	0			53870	7
6210016	Korpimäentie 50	2164020	62100	979296	706186	3	3302506	6991479	4080	0			53880	8
6210016	Korpimäentie 65	4935951	62100	979296	706186	3	3302513	6991576	4080	0			53890	1
6210016	Kettukalliontie 90	3490619	62100	979294	706186	3	3302893	6991381	4080	0			53910	1
6210016	Kettukalliontie 88	2164017	62100	979294	706186	3	3302893	6991381	4058	0			53920	2
6210016	Kettukalliontie 83	3979709	62100	979294	706186	3	3302893	6991381	4080	0			53930	3
6210016	Kettukalliontie 96	2164016	62100	979293	706186	3	3302909	6991256	4080	0			53950	1
6210016	Kettukalliontie 97	2164014	62100	979293	706186	3	3302909	6991256	4080	0			53960	2
6210016	Kettukalliontie 99	5620279	62100	979293	706186	3	3302909	6991256	4080	0			53970	3
6210016	Kettukalliontie 100	2164015	62100	979293	706186	3	3302909	6991256	4080	0			53980	4
6210016	Kettukalliontie 101	5620280	62100	979293	706186	3	3302909	6991256		0			53990	5
6210016	Rakentajantie 1	5554978	62100	3609593	709065	3	3298746	6991874	4080	0			54020	1
6210016	Teollisuustie 4	2175227	62100	986450	709065	3	3298742	6992083	5009	0			54040	1
6210016	Teollisuustie 2	2175226	62100	986449	709065	3	3298662	6992028	4080	0			54060	1
6210016	Teollisuustie 2	4955188	62100	986449	709065	3	3298662	6992028	4080	0			54070	2
6210016	Teollisuustie 5	2175224	62100	986448	709065	3	3298777	6991996	4080	0			54090	1
6210016	Teollisuustie 5	2175225	62100	986448	709065	3	3298777	6991996	4080	0			54100	2
6210016	Kauppiaantie 1	2175230	62100	986452	709065	3	3298768	6991801	4080	0			54120	1
6210016	Kauppiaantie 5	2175231	62100	986453	709065	3	3298876	6991854	4080	0			54140	1
6210016	Työpajantie 3	2175221	62100	986447	709065	3	3299005	6991950	4080	0			54160	1
6210016	Työpajantie 3	5531709	62100	986447	709065	3	3299005	6991950	4080	0			54170	2
6210016	Työpajantie 4	2175223	62100	986447	709065	3	3298930	6991965	5009	0			54180	1
6210016	Työpajantie 2	2175219	62100	986445	709065	3	3298900	6991968	4080	0			54200	1
6210016	Teollisuustie 8	4132233	62100	2953022	709065	3	3298906	6992123	4080	0			54220	1
6210016	Teollisuustie 9	2175217	62100	986443	709065	3	3298871	6992070	4080	0			54240	1
6210016	Teollisuustie 11	2175218	62100	986444	709065	3	3298910	6992092	4080	0			54260	1
6210016	Teollisuustie 15	2175216	62100	986442	709065	3	3298971	6992095	4080	0			54280	1
6210016	Teollisuustie 15	5528811	62100	986442	709065	3	3298971	6992095	4080	0			54290	2
6210016	Teollisuustie 17	2175210	62100	986436	709065	3	3299022	6992151	5009	0			54310	1
6210016	Teollisuustie 19	2175211	62100	986437	709065	3	3299022	6992151	4080	0			54350	2
6210016	Kuusitie 2	5513070	62100	3589179	709065	3	3299274	6992242	4080	0			54330	1
6210016	Teollisuustie 23	2175212	62100	986438	709065	3	3299098	6992191	4080	0			54370	1
6210016	Teollisuustie 25	2175213	62100	986439	709065	3	3299136	6992209	4080	0			54390	1
6210016	Teollisuustie 27	2175214	62100	986439	709065	3	3299136	6992209	4080	0			54400	2
6210016	Teollisuustie 29	2175215	62100	986441	709065	3	3299187	6992236	4080	0			54420	1
6210016	Teollisuustie 31	2175208	62100	986441	709065	3	3299187	6992236	4080	0			54430	2
6210016	Palomäentie 1	1944767	62100	841716	709065	3	3299365	6992223	4080	0			54450	1
6210016	Palomäentie 2	1944766	62100	841716	709065	3	3299365	6992223	4080	0			54460	2
6210016	Palomäentie 3	1944768	62100	841716	709065	3	3299365	6992223	4080	0			54470	3
6210016	Palomäentie 4	1944769	62100	841716	709065	3	3299365	6992223	5009	0			54480	4
6210016	Palomäentie 5	1944770	62100	841719	709065	3	3299390	6992156	4080	0			54500	1
6210016	Palomäentie 6	1944771	62100	841719	709065	3	3299390	6992156	4080	0			54510	2
6210016	Palomäentie 7	1944773	62100	841719	709065	3	3299390	6992156	4080	0			54520	3
6210016	Palomäentie 8	1944772	62100	841719	709065	3	3299390	6992156	4080	0			54530	4
6210016	Palomäentie 9	1944774	62100	841723	709065	3	3299410	6992112	4080	0			54550	1
6210016	Raitapolku 3	1944751	62100	841700	709065	3	3299418	6992087	4080	0			54570	1
6210016	Palomäentie 13	3490544	62100	2702126	709065	3	3299418	6992087	4080	0			54590	2
6210016	Perämäentie 8	1944776	62100	841726	709065	3	3299493	6992062	4080	0			54610	1
6210016	Perämäentie 3	4160839	62100	841726	709065	3	3299493	6992062	4080	0			54620	2
6210016	Perämäentie 6	1944777	62100	841726	709065	3	3299493	6992062	4080	0			54630	3
6210016	Perämäentie 1	1944778	62100	841727	709065	3	3299549	6992037	4080	0			54650	1
6210016	Perämäentie 4	1944779	62100	841727	709065	3	3299549	6992037	4080	0			54660	2
6210016	Perämäentie 2	1944780	62100	841727	709065	3	3299549	6992037	4080	0			54670	3
6210016	Perämäentie 5	1944775	62100	841724	709065	3	3299485	6992104	4080	0			54690	1
6210016	Perämäentie 9	1944781	62100	841730	709065	3	3299490	6992130	4080	0			54710	1
6210016	Perämäentie 11	1944782	62100	841731	709065	3	3299486	6992190	4080	0			54730	1
6210016	Perämäentie 12	1944783	62100	841731	709065	3	3299486	6992190	4080	0			54740	2
6210016	Perämäentie 14	1944785	62100	841731	709065	3	3299486	6992190	4080	0			54750	3
6210016	Perämäentie 13	1944784	62100	841731	709065	3	3299486	6992190	5009	0			54760	4
6210016	Perämäentie 15	1944786	62100	841735	709065	3	3299470	6992229	5009	0			54780	1
6210016	Perämäentie 16	1944787	62100	841735	709065	3	3299470	6992229	4080	0			54790	2
6210016	Perämäentie 17	1944788	62100	841737	709065	3	3299455	6992271	4080	0			54810	1
6210016	Perämäentie 18	1944789	62100	841737	709065	3	3299455	6992271	4080	0			54820	2
6210016	Kuusitie 14	1944790	62100	3274735	709065	3	3299466	6992302	4080	0			54840	1
6210016	Kuusitie 12	3998003	62100	3274735	709065	3	3299482	6992305	4080	0			54850	1
6210016	Ritakalliontie 3	3490546	62100	2702128	709065	3	3299517	6992274	4080	0			54870	1
6210016	Ritakalliontie 5 A 1	1944826	62100	841772	709065	3	3299539	6992207	4080	0			54890	1
6210016	Ritakalliontie 5 A 2	1944827	62100	841772	709065	3	3299539	6992207	4080	0			54900	2
6210016	Ritakalliontie 5 A 3	1944828	62100	841772	709065	3	3299539	6992207	4080	0			54910	3
6210016	Ritakalliontie 5 A 4	1944829	62100	841772	709065	3	3299539	6992207	4080	0			54920	4
6210016	Ritakalliontie 5 A 5	1944830	62100	841772	709065	3	3299539	6992207	4080	0			54930	5
6210016	Ritakalliontie 5 A 6	1944832	62100	841772	709065	3	3299539	6992207	4080	0			54940	6
6210016	Ritakalliontie 5 A 7	1944833	62100	841772	709065	3	3299539	6992207	4080	0			54950	7
6210016	Ritakalliontie 5 A 8	1944834	62100	841772	709065	3	3299539	6992207	4080	0			54960	8
6210016	Ritakalliontie 5 A 9	1944835	62100	841772	709065	3	3299539	6992207	4080	0			54970	9
6210016	Ritakalliontie 5 A 10	1944836	62100	841772	709065	3	3299539	6992207	4080	0			54980	10
6210016	Ritakalliontie 7	1944831	62100	841773	709065	3	3299567	6992143	4080	0			55000	1
6210016	Kuusitie 8a	1944764	62100	841713	709065	3	3299383	6992276	4080	0			55020	1
6210016	Kuusitie 6 A	1944762	62100	841711	709065	3	3299383	6992276	4057	0			55050	2
6210016	Kuusitie 6	4001749	62100	841711	709065	3	3299383	6992276	4080	0			55090	3
6210016	Kuusitie 6 B	4534010	62100	841711	709065	3	3299307	6992253	4080	0			55040	1
6210016	Kuusitie 1	4953521	62100	841711	709065	3	3299307	6992253	4080	0			55060	2
6210016	Kuusitie 4	1944760	62100	841711	709065	3	3299337	6992260	4080	0			55070	1
6210016	Kuusitie 3	1944763	62100	841711	709065	3	3299337	6992260	4080	0			55080	2
6210016	Santalanpolku 4	1944750	62100	841699	709065	3	3299354	6992032	4080	0			55110	1
6210016	Ränkimäentie 17	1944746	62100	841695	709065	3	3299419	6991921	4080	0			55130	1
6210016	Ränkimäentie 19	1944747	62100	841696	709065	3	3299399	6991966	4080	0			55150	1
6210016	Ränkimäentie 21	1944748	62100	841697	709065	3	3299391	6991985	4080	0			55170	1
6210016	Ränkimäentie 28	1944749	62100	841698	709065	3	3299371	6991998	4080	0			55200	1
6210016	Ränkimäentie 23	4163464	62100	841702	709065	3	3299351	6992077	4080	0			55220	1
6210016	Ränkimäentie 30	3998004	62100	841702	709065	3	3299351	6992077	4080	0			55230	2
6210016	Ränkimäentie 27	1944753	62100	841702	709065	3	3299334	6992105	4080	0			55240	1
6210016	Ränkimäentie 32	1944754	62100	841702	709065	3	3299334	6992105	4080	0			55250	2
6210016	Ränkimäentie 34	1944755	62100	841705	709065	3	3299319	6992126	4080	0			55270	1
6210016	Ränkimäentie 36	1944757	62100	841705	709065	3	3299319	6992126	4080	0			55280	2
6210016	Ränkimäentie 29	1944756	62100	841705	709065	3	3299319	6992126	4080	0			55290	3
6210016	Ränkimäentie 31	1944758	62100	841707	709065	3	3299276	6992214	4080	0			55310	1
6210016	Ränkimäentie 38	1944759	62100	841707	709065	3	3299276	6992214	4080	0			55320	2
6210017	Kuortaneentie 712	2160280	62160	3275624	S222858	3	3303960	6989876	4080	0			55360	1
6210017	Kuortaneentie 738	2160281	62160	3275624	S222858	3	3304365	6989572	4080	0			55370	1
6210017	Kuortaneentie 736	2160282	62160	3275624	S222858	3	3304365	6989572	4080	0			55380	2
6210017	Kuortaneentie 788	2160326	62160	976764	S222858	3	3304701	6989275	4080	0			55400	1
6210017	Kuortaneentie 799	2160328	62160	976764	S222858	3	3304805	6989196	4080	0			55410	1
6210017	Yliluomantie 5	2160327	62160	3275389	S222858	3	3304805	6989196	4080	0			55430	2
6210017	Yliluomantie 43	2160329	62160	976767	S222858	3	3305190	6989237	4080	0			55450	1
6210017	Yliluomantie 43 as 1	4159641	62160	976767	S222858	3	3305190	6989237	5009	0			55460	2
6210017	Yliluomantie 43 as 2	4159642	62160	976767	S222858	3	3305190	6989237	5009	0			55470	3
6210017	Yliluomantie 43 as 2	4159644	62160	976767	S222858	3	3305190	6989237	5009	0			55480	4
6210017	Yliluomantie 103	4384444	62160	976769	S222858	3	3305625	6989377	4080	0			55500	1
6210017	Yliluomantie 106 A	2160333	62160	976769	S222858	3	3305625	6989377	4080	0			55510	2
6210017	Yliluomantie 99	2160331	62160	976769	S222858	3	3305625	6989377	4058	0			55520	3
6210017	Yliluomantie 106 B	2160334	62160	976769	S222858	3	3305625	6989377	5009	0			55530	4
6210017	Yliluomantie 138	2160336	62160	976773	S222858	3	3305595	6989583	4080	0			55550	1
6210017	Yliluomantie 126	2160335	62160	976773	S222858	3	3305595	6989583	4080	0			55560	2
6210017	Kuortaneentie 829	2160339	62160	976777	S222858	3	3305020	6988980	4080	0			55580	1
6210017	Kuortaneentie 834	4002103	62160	976777	S222858	3	3305020	6988980	4080	0			55590	2
6210017	Kuortaneentie 847	2160343	62160	976779	S222858	3	3305141	6988847	4080	0			55610	1
6210017	Kuortaneentie 848	2160342	62160	976779	S222858	3	3305141	6988847	4080	0			55620	2
6210017	Kuortaneentie 849 A	2160344	62160	976779	S222858	3	3305141	6988847	4080	0			55630	3
6210017	Kuortaneentie 849 B	2160345	62160	976779	S222858	3	3305141	6988847	4080	0			55640	4
6210017	Kuortaneentie 850	2160341	62160	976779	S222858	3	3305141	6988847	4080	0			55650	5
6210017	Kuortaneentie 857	2160346	62160	976784	S222858	3	3305182	6988794	4080	0			55670	1
6210017	Kuortaneentie 865	2160347	62160	976785	S222858	3	3305236	6988733	4080	0			55690	1
6210017	Kuortaneentie 870	2160348	62160	976785	S222858	3	3305236	6988733	4080	0			55700	2
6210017	Kuortaneentie 889	2160349	62160	976787	S222858	3	3305428	6988454	4080	0			55720	1
6210017	Kuortaneentie 897 A	2160350	62160	976787	S222858	3	3305428	6988454	4080	0			55730	2
6210017	Kuortaneentie 897 B	2160351	62160	976787	S222858	3	3305428	6988454	4080	0			55740	3
6210017	Kuortaneentie 897 C	2160352	62160	976787	S222858	3	3305428	6988454	4080	0			55750	4
6210017	Kuortaneentie 913	2160353	62160	976791	S222858	3	3305529	6988335	4080	0			55770	1
6210017	Ylijoentie 3	2160356	62160	976792	S222858	3	3305668	6988314	4080	0			55790	1
6210017	Ylijoentie 2	2160355	62160	976792	S222858	3	3305668	6988314	4080	0			55800	2
6210017	Ylijoentie 9	2160354	62160	976792	S222858	3	3305668	6988314	4080	0			55810	3
6210017	Ylijoentie 19	4002571	62160	976795	S222858	3	3305770	6988377	4080	0			55830	1
6210017	Ylijoentie 19 A	2160357	62160	976795	S222858	3	3305770	6988377	4057	0			55840	2
6210017	Ylijoentie 19 B	2160358	62160	976795	S222858	3	3305770	6988377	4057	0			55850	3
6210017	Ylijoentie 107	2160360	62160	976798	S222858	3	3306563	6988374	4080	0			55870	1
6210017	Ylijoentie 126	2160361	62160	976798	S222858	3	3306563	6988374	4080	0			55880	2
6210017	Ylijoentie 115	2160363	62160	976798	S222858	3	3306563	6988374	4057	0			55890	3
6210017	Ylijoentie 98	2160359	62160	976797	S222858	3	3306477	6988436	4080	0			55910	1
6210017	Kuortaneentie 927	2160364	62160	976802	S222858	3	3305564	6988205	5009	0			55930	1
6210017	Kuortaneentie 929	2160365	62160	976802	S222858	3	3305607	6988243	4080	0			55940	1
6210017	Kuortaneentie 943	2160366	62160	976804	S222858	3	3305754	6988067	4080	0			55960	1
6210017	Kuortaneentie 947	2160368	62160	976804	S222858	3	3305754	6988067	4080	0			55970	2
6210017	Kuortaneentie 948	2160369	62160	976804	S222858	3	3305754	6988067	4080	0			55980	3
6210017	Kuortaneentie 955	2160367	62160	976804	S222858	3	3305754	6988067	4080	0			55990	4
6210017	Kuortaneentie 985	2160370	62160	976808	S222858	3	3306002	6987786	4080	0			56010	1
6210017	Kuortaneentie 1009	2160371	62160	976809	S222858	3	3306143	6987610	4080	0			56030	1
6210017	Luhtamaantie 1	2160399	62160	976836	S222858	3	3306147	6987682	4080	0			56050	1
6210017	Luhtamaantie 36	2160398	62160	976835	S222858	3	3306460	6987640	4080	0			56070	1
6210017	Luhtamaantie 140	2160393	62160	976831	S222858	3	3307220	6987353	4080	0			56090	1
6210017	Luhtamaantie 140	2160394	62160	976831	S222858	3	3307220	6987353	4080	0			56100	2
6210017	Luhtamaantie 155 A	2160395	62160	976832	S222858	3	3307350	6987376	4080	0			56120	1
6210017	Luhtamaantie 155 B	2160396	62160	976832	S222858	3	3307350	6987376	4080	0			56130	2
6210017	Luhtamaantie 115	2160392	62160	976829	S222858	3	3307000	6987237	5009	0			56150	1
6210017	Luhtamaantie 113	2160391	62160	976829	S222858	3	3307000	6987237	4080	0			56160	2
6210017	Kuortaneentie 1116	2160390	62160	976828	S222858	3	3306963	6986735	4080	0			56180	1
6210017	Niskalanmäentie 77	2160386	62160	976824	S222858	3	3307544	6986458	4080	0			56200	1
6210017	Niskalanmäentie 81	2160387	62160	976824	S222858	3	3307544	6986458	4058	0			56210	2
6210017	Niskalanmäentie 110 B	2160388	62160	976827	S222858	3	3307788	6986487	4080	0			56230	1
6210017	Niskalanmäentie 110 A	2160389	62160	976827	S222858	3	3307788	6986487	4080	0			56240	2
6210017	Niskalanmäentie 10	2160385	62160	976823	S222858	3	3306889	6986445	4080	0			56260	1
6210017	Alamaantie 10	2160377	62160	976811	S222858	3	3306521	6986948	4080	0			56280	1
6210017	Alamaantie 8	2160376	62160	976811	S222858	3	3306521	6986948	4080	0			56290	2
6210017	Alamaantie 27 B	2160374	62160	976811	S222858	3	3306521	6986948	4080	0			56300	3
6210017	Alamaantie 27 A	2160375	62160	976811	S222858	3	3306521	6986948	5009	0			56310	4
6210017	Kuortaneentie 1087	2160373	62160	976811	S222858	3	3306521	6986948	4058	0			56320	5
6210017	Kuortaneentie 1059	2160372	62160	976810	S222858	3	3306365	6987190	4080	0			56340	1
6210017	Kuortaneentie 1099	2160378	62160	976816	S222858	3	3306556	6986818	4080	0			56360	1
6210017	Fräntintie 41	2160383	62160	976821	S222858	3	3306459	6986181	4080	0			56380	1
6210017	Fräntintie 47 B	2160382	62160	976819	S222858	3	3306460	6986115	4080	0			56400	1
6210017	Fräntintie 47 A	2160381	62160	976819	S222858	3	3306460	6986115	4080	0			56410	2
6210017	Fräntintie 2	2160380	62160	976818	S222858	3	3306778	6986366	4080	0			56430	1
6210017	Kuortaneentie 1199	3490828	62165	2702165	706770	3	3307015	6985946	4080	0			56460	1
6210017	Kuortaneentie 1237	3490830	62165	982778	706770	3	3307221	6985544	4080	0			56480	1
6210017	Kuortaneentie 1235	3490829	62165	982778	706770	3	3307221	6985544	4080	0			56490	2
6210017	Kuortaneentie 1240	4002109	62165	982778	706770	3	3307221	6985544	4080	0			56500	3
6210017	Kuortaneentie 1282	2168845	62165	982779	706770	3	3307404	6985195	4080	0			56520	1
6210017	Kuortaneentie 1295	2168846	62165	982780	706770	3	3307490	6985037	4080	0			56540	1
6210017	Kuortaneentie 1297 as 1	2168847	62165	982780	706770	3	3307490	6985037	4080	0			56550	2
6210017	Kuortaneentie 1297 as 2	4002110	62165	982780	706770	3	3307490	6985037	4080	0			56560	3
6210017	Niemeläntie 70	2168849	62165	982782	706770	3	3307959	6985493	4080	0			56580	1
6210017	Niemeläntie 69	2168851	62165	982782	706770	3	3307959	6985493	4080	0			56590	2
6210017	Niemeläntie 68	2168850	62165	982782	706770	3	3307959	6985493	4080	0			56600	3
6210017	Kuortaneentie 1347	2168852	62165	982785	706770	3	3307687	6984647	4080	0			56620	1
6210017	Kuortaneentie 1347	2168853	62165	982785	706770	3	3307687	6984647	4080	0			56630	2
6210017	Kuortaneentie 1371	2168854	62165	982786	706770	3	3307818	6984409	4080	0			56650	1
6210017	Kuortaneentie 1323	2168855	62165	982787	706770	3	3307818	6984409	4058	0			56670	2
6210017	Kuortaneentie 1390	2168856	62165	982788	706770	3	3307897	6984281	4080	0			56690	1
6210017	Kuortaneentie 1387	2168859	62165	982788	706770	3	3307897	6984281	4058	0			56700	2
6210017	Kuortaneentie 1401	2168857	62165	982789	706770	3	3307995	6984208	4080	0			56720	1
6210017	Kuortaneentie 1407	2168858	62165	982790	706770	3	3307995	6984208	4080	0			56740	2
6210017	Kuortaneentie 1415	2168861	62165	982793	706770	3	3308119	6984172	4080	0			56760	1
6210017	Kuortaneentie 1417	5822829	62165	982793	706770	3	3308119	6984172	4080	0			56770	2
6210017	Kuortaneentie 1419	2168860	62165	982793	706770	3	3308119	6984172	4080	0			56780	3
